-2094431263,801
-2094300981,1411
-2094300191,802
-2094169909,1410
-2094169119,803
-2094038837,1409
-2094038047,804
-2093907765,1408
-2093906975,805
-2093776693,1407
-2093775903,806
-2093645621,1406
-2093644831,807
-2093514549,1405
-2093513759,808
-2093383477,1404
-2093382687,809
-2093252405,1403
-2093251615,810
-2093121333,1402
-2093120543,811
-2092990261,1401
-2092989471,812
-2092859189,1400
-2092858399,813
-2092728117,1399
-2092727327,814
-2092597045,1398
-2092596255,815
-2092465973,1397
-2092465183,816
-2092334901,1396
-2092334111,817
-2092203829,1395
-2092203039,818
-2092072757,1394
-2092071967,819
-2091941685,1393
-2091940895,820
-2091810613,1392
-2091809823,821
-2091679541,1391
-2091678751,822
-2091548469,1390
-2091547679,823
-2091417397,1389
-2091416607,824
-2091286325,1388
-2091285535,825
-2091155253,1387
-2091154463,826
-2091024181,1386
-2091023391,827
-2090893109,1385
-2090892319,828
-2090762037,1384
-2090761247,829
-2090630965,1383
-2090630175,830
-2090499893,1382
-2090499103,831
-2090368821,1381
-2090368031,832
-2090237749,1380
-2090236959,833
-2090106677,1379
-2090105887,834
-2089975605,1378
-2089974815,835
-2089844533,1377
-2089843743,836
-2089713461,1376
-2089712671,837
-2089582389,1375
-2089581599,838
-2089451317,1374
-2089450527,839
-2089320245,1373
-2089319455,840
-2089189173,1372
-2089188383,841
-2089058101,1371
-2089057311,842
-2088927029,1370
-2088926239,843
-2088795957,1369
-2088795167,844
-2088664885,1368
-2088664095,845
-2088533813,1367
-2088533023,846
-2088402741,1366
-2088401951,847
-2088271669,1365
-2088270879,848
-2088140597,1364
-2088139807,849
-2088009525,1363
-2088008735,850
-2087878453,1362
-2087877663,851
-2087747381,1361
-2087746591,852
-2087616309,1360
-2087615519,853
-2087485237,1359
-2087484447,854
-2087354165,1358
-2087353375,855
-2087223093,1357
-2087222303,856
-2087092021,1356
-2087091231,857
-2086960949,1355
-2086960159,858
-2086829877,1354
-2086829087,859
-2086698805,1353
-2086698015,860
-2086567733,1352
-2086566943,861
-2086436661,1351
-2086435871,862
-2086305589,1350
-2086304799,863
-2086174517,1349
-2086173727,864
-2086043445,1348
-2086042655,865
-2085912373,1347
-2085911583,866
-2085781301,1346
-2085780511,867
-2085650229,1345
-2085649439,868
-2085519157,1344
-2085518367,869
-2085388085,1343
-2085387295,870
-2085257013,1342
-2085256223,871
-2085125941,1341
-2085125151,872
-2084994869,1340
-2084994079,873
-2084863797,1339
-2084863007,874
-2084732725,1338
-2084731935,875
-2084601653,1337
-2084600863,876
-2084470581,1336
-2084469791,877
-2084339509,1335
-2084338719,878
-2084208437,1334
-2084207647,879
-2084077365,1333
-2084076575,880
-2083946293,1332
-2083945503,881
-2083815221,1331
-2083814431,882
-2083684149,1330
-2083683359,883
-2083553077,1329
-2083552287,884
-2083422005,1328
-2083421215,885
-2083290933,1327
-2083290143,886
-2083159861,1326
-2083159071,887
-2083028789,1325
-2083027999,888
-2082897717,1324
-2082896927,889
-2082766645,1323
-2082765855,890
-2082635573,1322
-2082634783,891
-2082504501,1321
-2082503711,892
-2082373429,1320
-2082372639,893
-2082242357,1319
-2082241567,894
-2082111285,1318
-2082110495,895
-2081980213,1317
-2081979423,896
-2081849141,1316
-2081848351,897
-2081718069,1315
-2081717279,898
-2081586997,1314
-2081586207,899
-2081455925,1313
-2081455135,900
-2081324853,1312
-2081324063,901
-2081193781,1311
-2081192991,902
-2081062709,1310
-2081061919,903
-2080931637,1309
-2080930847,904
-2080800565,1308
-2080799775,905
-2080669493,1307
-2080668703,906
-2080538421,1306
-2080537631,907
-65538,908
-65538,909
-65538,910
-65538,911
-65538,912
-65538,913
-65538,914
-65538,915
-65538,916
-65538,917
-65538,918
-65538,919
-65538,920
-65538,921
-65538,922
-65538,923
-65538,924
-65538,925
-65538,926
-65538,927
-65538,928
-65538,929
-65538,930
-65538,931
-65538,932
-65538,933
-65538,934
-65538,935
-65538,936
-65538,937
-65538,938
-65538,939
-65538,940
-65538,941
-65538,942
-65538,943
-65538,944
-65538,945
-65538,946
-65538,947
-65538,948
-65538,949
-65538,950
-65538,951
-65538,952
-65538,953
-65538,954
-65538,955
-65538,956
-65538,957
-65538,958
-65538,959
-65538,960
-65538,961
-65538,962
-65538,963
-65538,964
-65538,965
-65538,966
-65538,967
-65538,968
-65538,969
-65538,970
-65538,971
-65538,972
-65538,973
-65538,974
-65538,975
-65538,976
-65538,977
-65538,978
-65538,979
-65538,980
-65538,981
-65538,982
-65538,983
-65538,984
-65538,985
-65538,986
-65538,987
-65538,988
-65538,989
-65538,990
-65538,991
-65538,992
-65538,993
-65538,994
-65538,995
-65538,996
-65538,997
-65538,998
-65538,999
-65538,1000
-65538,1001
-65538,1002
-65538,1003
-65538,1004
-65538,1005
-65538,1006
-65538,1007
-65538,1008
-65538,1009
-65538,1010
-65538,1011
-65538,1012
-65538,1013
-65538,1014
-65538,1015
-65538,1016
-65538,1017
-65538,1018
-65538,1019
-65538,1020
-65538,1021
-65538,1022
-65538,1023
-65538,1024
-65538,1025
-65538,1026
-65538,1027
-65538,1028
-65538,1029
-65538,1030
-65538,1031
-65538,1032
-65538,1033
-65538,1034
-65538,1035
-65538,1036
-65538,1037
-65538,1038
-65538,1039
-65538,1040
-65538,1041
-65538,1042
-65538,1043
-65538,1044
-65538,1045
-65538,1046
-65538,1047
-65538,1048
-65538,1049
-65538,1050
-65538,1051
-65538,1052
-65538,1053
-65538,1054
-65538,1055
-65538,1056
-65538,1057
-65538,1058
-65538,1059
-65538,1060
-65538,1061
-65538,1062
-65538,1063
-65538,1064
-65538,1065
-65538,1066
-65538,1067
-65538,1068
-65538,1069
-65538,1070
-65538,1071
-65538,1072
-65538,1073
-65538,1074
-65538,1075
-65538,1076
-65538,1077
-65538,1078
-65538,1079
-65538,1080
-65538,1081
-65538,1082
-65538,1083
-65538,1084
-65538,1085
-65538,1086
-65538,1087
-65538,1088
-65538,1089
-65538,1090
-65538,1091
-65538,1092
-65538,1093
-65538,1094
-65538,1095
-65538,1096
-65538,1097
-65538,1098
-65538,1099
-65538,1100
-65538,1101
-65538,1102
-65538,1103
-65538,1104
-65538,1105
-65538,1106
-65538,1107
-65538,1108
-65538,1109
-65538,1110
-65538,1111
-65538,1112
-65538,1113
-65538,1114
-65538,1115
-65538,1116
-65538,1117
-65538,1118
-65538,1119
-65538,1120
-65538,1121
-65538,1122
-65538,1123
-65538,1124
-65538,1125
-65538,1126
-65538,1127
-65538,1128
-65538,1129
-65538,1130
-65538,1131
-65538,1132
-65538,1133
-65538,1134
-65538,1135
-65538,1136
-65538,1137
-65538,1138
-65538,1139
-65538,1140
-65538,1141
-65538,1142
-65538,1143
-65538,1144
-65538,1145
-65538,1146
-65538,1147
-65538,1148
-65538,1149
-65538,1150
-65538,1151
-65538,1152
-65538,1153
-65538,1154
-65538,1155
-65538,1156
-65538,1157
-65538,1158
-65538,1159
-65538,1160
-65538,1161
-65538,1162
-65538,1163
-65538,1164
-65538,1165
-65538,1166
-65538,1167
-65538,1168
-65538,1169
-65538,1170
-65538,1171
-65538,1172
-65538,1173
-65538,1174
-65538,1175
-65538,1176
-65538,1177
-65538,1178
-65538,1179
-65538,1180
-65538,1181
-65538,1182
-65538,1183
-65538,1184
-65538,1185
-65538,1186
-65538,1187
-65538,1188
-65538,1189
-65538,1190
-65538,1191
-65538,1192
-65538,1193
-65538,1194
-65538,1195
-65538,1196
-65538,1197
-65538,1198
-65538,1199
-65538,1200
-65538,1201
-65538,1202
-65538,1203
-65538,1204
-65538,1205
-65538,1206
-65538,1207
-65538,1208
-65538,1209
-65538,1210
-65538,1211
-65538,1212
-65538,1213
-65538,1214
-65538,1215
-65538,1216
-65538,1217
-65538,1218
-65538,1219
-65538,1220
-65538,1221
-65538,1222
-65538,1223
-65538,1224
-65538,1225
-65538,1226
-65538,1227
-65538,1228
-65538,1229
-65538,1230
-65538,1231
-65538,1232
-65538,1233
-65538,1234
-65538,1235
-65538,1236
-65538,1237
-65538,1238
-65538,1239
-65538,1240
-65538,1241
-65538,1242
-65538,1243
-65538,1244
-65538,1245
-65538,1246
-65538,1247
-65538,1248
-65538,1249
-65538,1250
-65538,1251
-65538,1252
-65538,1253
-65538,1254
-65538,1255
-65538,1256
-65538,1257
-65538,1258
-65538,1259
-65538,1260
-65538,1261
-65538,1262
-65538,1263
-65538,1264
-65538,1265
-65538,1266
-65538,1267
-65538,1268
-65538,1269
-65538,1270
-65538,1271
-65538,1272
-65538,1273
-65538,1274
-65538,1275
-65538,1276
-65538,1277
-65538,1278
-65538,1279
-65538,1280
-65538,1281
-65538,1282
-65538,1283
-65538,1284
-65538,1285
-65538,1286
-65538,1287
-65538,1288
-65538,1289
-65538,1290
-65538,1291
-65538,1292
-65538,1293
-65538,1294
-65538,1295
-65538,1296
-65538,1297
-65538,1298
-65538,1299
-65538,1300
-65538,1301
-65538,1302
-65538,1303
-65538,1304
-65538,1305
2147451083,0
2147451083,1817
2147451085,1
2147451087,2
2147451089,3
2147451091,4
2147451093,5
2147451095,6
2147451097,7
2147451099,8
2147451101,9
2147451103,10
2147451105,11
2147451107,12
2147451109,13
2147451111,14
2147451113,15
2147451115,16
2147451117,17
2147451119,18
2147451121,19
2147451123,20
2147451125,21
2147451127,22
2147451129,23
2147451131,24
2147451133,25
2147451135,26
2147451137,27
2147451139,28
2147451141,29
2147451143,30
2147451145,31
2147451147,32
2147451149,33
2147451151,34
2147451153,35
2147451155,36
2147451157,37
2147451159,38
2147451161,39
2147451163,40
2147451165,41
2147451167,42
2147451169,43
2147451171,44
2147451173,45
2147451175,46
2147451177,47
2147451179,48
2147451181,49
2147451183,50
2147451185,51
2147451187,52
2147451189,53
2147451191,54
2147451193,55
2147451195,56
2147451197,57
2147451199,58
2147451201,59
2147451203,60
2147451205,61
2147451207,62
2147451209,63
2147451211,64
2147451213,65
2147451215,66
2147451217,67
2147451219,68
2147451221,69
2147451223,70
2147451225,71
2147451227,72
2147451229,73
2147451231,74
2147451233,75
2147451235,76
2147451237,77
2147451239,78
2147451241,79
2147451243,80
2147451245,81
2147451247,82
2147451249,83
2147451251,84
2147451253,85
2147451255,86
2147451257,87
2147451259,88
2147451261,89
2147451263,90
2147451265,91
2147451267,92
2147451269,93
2147451271,94
2147451273,95
2147451275,96
2147451277,97
2147451279,98
2147451281,99
2147451283,100
2147451285,101
2147451287,102
2147451289,103
2147451291,104
2147451293,105
2147451295,106
2147451297,107
2147451299,108
2147451301,109
2147451303,110
2147451305,111
2147451307,112
2147451309,113
2147451311,114
2147451313,115
2147451315,116
2147451317,117
2147451319,118
2147451321,119
2147451323,120
2147451325,121
2147451327,122
2147451329,123
2147451331,124
2147451333,125
2147451335,126
2147451337,127
2147451339,128
2147451341,129
2147451343,130
2147451345,131
2147451347,132
2147451349,133
2147451351,134
2147451353,135
2147451355,136
2147451357,137
2147451359,138
2147451361,139
2147451363,140
2147451365,141
2147451367,142
2147451369,143
2147451371,144
2147451373,145
2147451375,146
2147451377,147
2147451379,148
2147451381,149
2147451383,150
2147451385,151
2147451387,152
2147451389,153
2147451391,154
2147451393,155
2147451395,156
2147451397,157
2147451399,158
2147451401,159
2147451403,160
2147451405,161
2147451407,162
2147451409,163
2147451411,164
2147451413,165
2147451415,166
2147451417,167
2147451419,168
2147451421,169
2147451423,170
2147451425,171
2147451427,172
2147451429,173
2147451431,174
2147451433,175
2147451435,176
2147451437,177
2147451439,178
2147451441,179
2147451443,180
2147451445,181
2147451447,182
2147451449,183
2147451451,184
2147451453,185
2147451455,186
2147451457,187
2147451459,188
2147451461,189
2147451463,190
2147451465,191
2147451467,192
2147451469,193
2147451471,194
2147451473,195
2147451475,196
2147451477,197
2147451479,198
2147451481,199
2147451483,200
2147451485,201
2147451487,202
2147451489,203
2147451491,204
2147451493,205
2147451495,206
2147451497,207
2147451499,208
2147451501,209
2147451503,210
2147451505,211
2147451507,212
2147451509,213
2147451511,214
2147451513,215
2147451515,216
2147451517,217
2147451519,218
2147451521,219
2147451523,220
2147451525,221
2147451527,222
2147451529,223
2147451531,224
2147451533,225
2147451535,226
2147451537,227
2147451539,228
2147451541,229
2147451543,230
2147451545,231
2147451547,232
2147451549,233
2147451551,234
2147451553,235
2147451555,236
2147451557,237
2147451559,238
2147451561,239
2147451563,240
2147451565,241
2147451567,242
2147451569,243
2147451571,244
2147451573,245
2147451575,246
2147451577,247
2147451579,248
2147451581,249
2147451583,250
2147451585,251
2147451587,252
2147451589,253
2147451591,254
2147451593,255
2147451595,256
2147451597,257
2147451599,258
2147451601,259
2147451603,260
2147451605,261
2147451607,262
2147451609,263
2147451611,264
2147451613,265
2147451615,266
2147451617,267
2147451619,268
2147451621,269
2147451623,270
2147451625,271
2147451627,272
2147451629,273
2147451631,274
2147451633,275
2147451635,276
2147451637,277
2147451639,278
2147451641,279
2147451643,280
2147451645,281
2147451647,282
2147451649,283
2147451651,284
2147451653,285
2147451655,286
2147451657,287
2147451659,288
2147451661,289
2147451663,290
2147451665,291
2147451667,292
2147451669,293
2147451671,294
2147451673,295
2147451675,296
2147451677,297
2147451679,298
2147451681,299
2147451683,300
2147451685,301
2147451687,302
2147451689,303
2147451691,304
2147451693,305
2147451695,306
2147451697,307
2147451699,308
2147451701,309
2147451703,310
2147451705,311
2147451707,312
2147451709,313
2147451711,314
2147451713,315
2147451715,316
2147451717,317
2147451719,318
2147451721,319
2147451723,320
2147451725,321
2147451727,322
2147451729,323
2147451731,324
2147451733,325
2147451735,326
2147451737,327
2147451739,328
2147451741,329
2147451743,330
2147451745,331
2147451747,332
2147451749,333
2147451751,334
2147451753,335
2147451755,336
2147451757,337
2147451759,338
2147451761,339
2147451763,340
2147451765,341
2147451767,342
2147451769,343
2147451771,344
2147451773,345
2147451775,346
2147451777,347
2147451779,348
2147451781,349
2147451783,350
2147451785,351
2147451787,352
2147451789,353
2147451791,354
2147451793,355
2147451795,356
2147451797,357
2147451799,358
2147451801,359
2147451803,360
2147451805,361
2147451807,362
2147451809,363
2147451811,364
2147451813,365
2147451815,366
2147451817,367
2147451819,368
2147451821,369
2147451823,370
2147451825,371
2147451827,372
